0.104732 0.100000 0.113311 0.390173 0.371599 0.317247 0.390173 0.371599 0.317247 0.390173 0.371599 0.317247 0.390173 0.371599 0.317247 0.390173 0.371599 0.317247 1.000000
0.077811 0.100000 0.058122 0.157542 0.167768 0.324314 0.157542 0.167768 0.324314 0.157542 0.167768 0.324314 0.157542 0.167768 0.324314 0.157542 0.167768 0.324314 1.000000
0.087380 0.100000 0.098003 0.338680 0.352611 0.241555 0.338680 0.352611 0.241555 0.338680 0.352611 0.241555 0.338680 0.352611 0.241555 0.338680 0.352611 0.241555 1.000000
0.099580 0.100000 0.108254 0.156235 0.137661 0.099850 0.156235 0.137661 0.099850 0.156235 0.137661 0.099850 0.156235 0.137661 0.099850 0.156235 0.137661 0.099850 1.000000
0.142412 0.100000 0.091919 0.462022 0.375976 0.543992 0.462022 0.375976 0.543992 0.462022 0.375976 0.543992 0.462022 0.375976 0.543992 0.462022 0.375976 0.543992 1.000000
0.096385 0.100000 0.077367 0.364588 0.397234 0.352106 0.364588 0.397234 0.352106 0.364588 0.397234 0.352106 0.364588 0.397234 0.352106 0.364588 0.397234 0.352106 1.000000
0.080047 0.100000 0.109468 0.533583 0.547491 0.591605 0.533583 0.547491 0.591605 0.533583 0.547491 0.591605 0.533583 0.547491 0.591605 0.533583 0.547491 0.591605 1.000000
0.114415 0.100000 0.123640 0.310774 0.310838 0.389153 0.310774 0.310838 0.389153 0.310774 0.310838 0.389153 0.310774 0.310838 0.389153 0.310774 0.310838 0.389153 1.000000
0.093707 0.100000 0.095354 0.098566 0.105676 0.137753 0.098566 0.105676 0.137753 0.098566 0.105676 0.137753 0.098566 0.105676 0.137753 0.098566 0.105676 0.137753 1.000000
0.117176 0.100000 0.140119 0.420053 0.370482 0.557647 0.420053 0.370482 0.557647 0.420053 0.370482 0.557647 0.420053 0.370482 0.557647 0.420053 0.370482 0.557647 1.000000
0.101841 0.100000 0.172325 0.357469 0.437084 0.334190 0.357469 0.437084 0.334190 0.357469 0.437084 0.334190 0.357469 0.437084 0.334190 0.357469 0.437084 0.334190 1.000000
0.109715 0.100000 0.093935 0.514962 0.519090 0.403527 0.514962 0.519090 0.403527 0.514962 0.519090 0.403527 0.514962 0.519090 0.403527 0.514962 0.519090 0.403527 1.000000
0.078235 0.100000 0.099263 0.309926 0.326654 0.167289 0.309926 0.326654 0.167289 0.309926 0.326654 0.167289 0.309926 0.326654 0.167289 0.309926 0.326654 0.167289 1.000000
0.101484 0.100000 0.065234 0.270989 0.277364 0.174698 0.270989 0.277364 0.174698 0.270989 0.277364 0.174698 0.270989 0.277364 0.174698 0.270989 0.277364 0.174698 1.000000
0.108210 0.100000 0.068094 0.379244 0.386652 0.459878 0.379244 0.386652 0.459878 0.379244 0.386652 0.459878 0.379244 0.386652 0.459878 0.379244 0.386652 0.459878 1.000000
0.099042 0.100000 0.121492 0.465625 0.443050 0.264026 0.465625 0.443050 0.264026 0.465625 0.443050 0.264026 0.465625 0.443050 0.264026 0.465625 0.443050 0.264026 1.000000
0.096505 0.100000 0.015166 0.344171 0.326007 0.138706 0.344171 0.326007 0.138706 0.344171 0.326007 0.138706 0.344171 0.326007 0.138706 0.344171 0.326007 0.138706 1.000000
0.086371 0.100000 0.072045 0.554967 0.538954 0.321105 0.554967 0.538954 0.321105 0.554967 0.538954 0.321105 0.554967 0.538954 0.321105 0.554967 0.538954 0.321105 1.000000
0.143847 0.100000 0.069392 0.122899 0.132754 0.140334 0.122899 0.132754 0.140334 0.122899 0.132754 0.140334 0.122899 0.132754 0.140334 0.122899 0.132754 0.140334 1.000000
0.073044 0.100000 0.057855 0.575457 0.629477 0.488539 0.575457 0.629477 0.488539 0.575457 0.629477 0.488539 0.575457 0.629477 0.488539 0.575457 0.629477 0.488539 1.000000
0.190389 0.100000 0.205136 0.378563 0.375854 0.385599 0.378563 0.375854 0.385599 0.378563 0.375854 0.385599 0.378563 0.375854 0.385599 0.378563 0.375854 0.385599 1.000000
0.080704 0.100000 0.061865 0.267157 0.295431 0.249889 0.267157 0.295431 0.249889 0.267157 0.295431 0.249889 0.267157 0.295431 0.249889 0.267157 0.295431 0.249889 1.000000
0.091706 0.100000 0.074829 0.315965 0.269760 0.313548 0.315965 0.269760 0.313548 0.315965 0.269760 0.313548 0.315965 0.269760 0.313548 0.315965 0.269760 0.313548 1.000000
0.084603 0.100000 0.069289 0.192260 0.189175 0.260092 0.192260 0.189175 0.260092 0.192260 0.189175 0.260092 0.192260 0.189175 0.260092 0.192260 0.189175 0.260092 1.000000
0.145606 0.100000 0.113279 0.491832 0.530791 0.387335 0.491832 0.530791 0.387335 0.491832 0.530791 0.387335 0.491832 0.530791 0.387335 0.491832 0.530791 0.387335 1.000000
0.109636 0.100000 0.102446 0.217542 0.207211 0.187995 0.217542 0.207211 0.187995 0.217542 0.207211 0.187995 0.217542 0.207211 0.187995 0.217542 0.207211 0.187995 1.000000
0.092679 0.100000 0.065697 0.497374 0.565168 0.324929 0.497374 0.565168 0.324929 0.497374 0.565168 0.324929 0.497374 0.565168 0.324929 0.497374 0.565168 0.324929 1.000000
0.071343 0.100000 0.141451 0.530674 0.526779 0.759222 0.530674 0.526779 0.759222 0.530674 0.526779 0.759222 0.530674 0.526779 0.759222 0.530674 0.526779 0.759222 1.000000
0.092980 0.100000 0.090945 0.824053 0.866022 0.598975 0.824053 0.866022 0.598975 0.824053 0.866022 0.598975 0.824053 0.866022 0.598975 0.824053 0.866022 0.598975 1.000000
0.084515 0.100000 0.101690 0.508539 0.538941 0.563781 0.508539 0.538941 0.563781 0.508539 0.538941 0.563781 0.508539 0.538941 0.563781 0.508539 0.538941 0.563781 1.000000
0.100178 0.100000 0.093474 0.220579 0.212279 0.266799 0.220579 0.212279 0.266799 0.220579 0.212279 0.266799 0.220579 0.212279 0.266799 0.220579 0.212279 0.266799 1.000000
0.081240 0.100000 0.091467 0.175163 0.229837 0.187598 0.175163 0.229837 0.187598 0.175163 0.229837 0.187598 0.175163 0.229837 0.187598 0.175163 0.229837 0.187598 1.000000
0.101060 0.100000 0.164416 0.381504 0.369738 0.484565 0.381504 0.369738 0.484565 0.381504 0.369738 0.484565 0.381504 0.369738 0.484565 0.381504 0.369738 0.484565 1.000000
0.128523 0.100000 0.050994 0.281260 0.268784 0.533644 0.281260 0.268784 0.533644 0.281260 0.268784 0.533644 0.281260 0.268784 0.533644 0.281260 0.268784 0.533644 1.000000
0.089080 0.100000 0.014732 0.680303 0.740685 0.671179 0.680303 0.740685 0.671179 0.680303 0.740685 0.671179 0.680303 0.740685 0.671179 0.680303 0.740685 0.671179 1.000000
0.076850 0.100000 0.069226 0.406947 0.419557 0.388017 0.406947 0.419557 0.388017 0.406947 0.419557 0.388017 0.406947 0.419557 0.388017 0.406947 0.419557 0.388017 1.000000
0.095130 0.100000 0.066255 0.358716 0.436659 0.399241 0.358716 0.436659 0.399241 0.358716 0.436659 0.399241 0.358716 0.436659 0.399241 0.358716 0.436659 0.399241 1.000000
0.103177 0.100000 0.101463 0.517460 0.598254 0.436141 0.517460 0.598254 0.436141 0.517460 0.598254 0.436141 0.517460 0.598254 0.436141 0.517460 0.598254 0.436141 1.000000
0.112063 0.100000 0.021349 0.465313 0.495057 0.288871 0.465313 0.495057 0.288871 0.465313 0.495057 0.288871 0.465313 0.495057 0.288871 0.465313 0.495057 0.288871 1.000000
0.093049 0.100000 0.104030 0.627529 0.651441 0.781633 0.627529 0.651441 0.781633 0.627529 0.651441 0.781633 0.627529 0.651441 0.781633 0.627529 0.651441 0.781633 1.000000
0.062519 0.100000 0.075024 0.206317 0.211493 0.110613 0.206317 0.211493 0.110613 0.206317 0.211493 0.110613 0.206317 0.211493 0.110613 0.206317 0.211493 0.110613 1.000000
0.086658 0.100000 0.062508 0.351587 0.331713 0.279032 0.351587 0.331713 0.279032 0.351587 0.331713 0.279032 0.351587 0.331713 0.279032 0.351587 0.331713 0.279032 1.000000
0.102391 0.100000 0.168333 0.301309 0.325072 0.350356 0.301309 0.325072 0.350356 0.301309 0.325072 0.350356 0.301309 0.325072 0.350356 0.301309 0.325072 0.350356 1.000000
0.094487 0.100000 0.118002 0.248634 0.235335 0.480548 0.248634 0.235335 0.480548 0.248634 0.235335 0.480548 0.248634 0.235335 0.480548 0.248634 0.235335 0.480548 1.000000
0.099738 0.100000 0.137629 0.157429 0.222768 0.236898 0.157429 0.222768 0.236898 0.157429 0.222768 0.236898 0.157429 0.222768 0.236898 0.157429 0.222768 0.236898 1.000000
0.101071 0.100000 0.077420 0.289426 0.258245 0.255556 0.289426 0.258245 0.255556 0.289426 0.258245 0.255556 0.289426 0.258245 0.255556 0.289426 0.258245 0.255556 1.000000
0.094649 0.100000 0.109794 0.190404 0.227842 0.373886 0.190404 0.227842 0.373886 0.190404 0.227842 0.373886 0.190404 0.227842 0.373886 0.190404 0.227842 0.373886 1.000000
0.150520 0.100000 0.169383 0.211955 0.188657 0.161441 0.211955 0.188657 0.161441 0.211955 0.188657 0.161441 0.211955 0.188657 0.161441 0.211955 0.188657 0.161441 1.000000
0.102184 0.100000 0.050324 0.320745 0.304259 0.387844 0.320745 0.304259 0.387844 0.320745 0.304259 0.387844 0.320745 0.304259 0.387844 0.320745 0.304259 0.387844 1.000000
0.108694 0.100000 0.074346 0.257880 0.232482 0.274903 0.257880 0.232482 0.274903 0.257880 0.232482 0.274903 0.257880 0.232482 0.274903 0.257880 0.232482 0.274903 1.000000
0.108453 0.100000 0.146447 0.551558 0.512376 0.553050 0.551558 0.512376 0.553050 0.551558 0.512376 0.553050 0.551558 0.512376 0.553050 0.551558 0.512376 0.553050 1.000000
0.122006 0.100000 0.092460 0.362509 0.382650 0.145049 0.362509 0.382650 0.145049 0.362509 0.382650 0.145049 0.362509 0.382650 0.145049 0.362509 0.382650 0.145049 1.000000
0.116544 0.100000 0.184149 0.311997 0.333845 0.262178 0.311997 0.333845 0.262178 0.311997 0.333845 0.262178 0.311997 0.333845 0.262178 0.311997 0.333845 0.262178 1.000000
0.115122 0.100000 0.181528 0.163696 0.100779 0.261895 0.163696 0.100779 0.261895 0.163696 0.100779 0.261895 0.163696 0.100779 0.261895 0.163696 0.100779 0.261895 1.000000
0.162347 0.100000 0.137994 0.269101 0.267289 0.084011 0.269101 0.267289 0.084011 0.269101 0.267289 0.084011 0.269101 0.267289 0.084011 0.269101 0.267289 0.084011 1.000000
0.105505 0.100000 0.082041 0.359705 0.364631 0.408800 0.359705 0.364631 0.408800 0.359705 0.364631 0.408800 0.359705 0.364631 0.408800 0.359705 0.364631 0.408800 1.000000
0.088839 0.100000 0.114541 0.649601 0.692504 0.769204 0.649601 0.692504 0.769204 0.649601 0.692504 0.769204 0.649601 0.692504 0.769204 0.649601 0.692504 0.769204 1.000000
0.115007 0.100000 0.066436 0.274935 0.290593 0.232732 0.274935 0.290593 0.232732 0.274935 0.290593 0.232732 0.274935 0.290593 0.232732 0.274935 0.290593 0.232732 1.000000
0.096521 0.100000 0.060025 0.442871 0.421322 0.248140 0.442871 0.421322 0.248140 0.442871 0.421322 0.248140 0.442871 0.421322 0.248140 0.442871 0.421322 0.248140 1.000000
0.068783 0.100000 0.123513 0.460449 0.448849 0.421262 0.460449 0.448849 0.421262 0.460449 0.448849 0.421262 0.460449 0.448849 0.421262 0.460449 0.448849 0.421262 1.000000
0.115305 0.100000 0.136954 0.487043 0.512552 0.446289 0.487043 0.512552 0.446289 0.487043 0.512552 0.446289 0.487043 0.512552 0.446289 0.487043 0.512552 0.446289 1.000000
0.109210 0.100000 0.076485 0.212322 0.239357 0.242648 0.212322 0.239357 0.242648 0.212322 0.239357 0.242648 0.212322 0.239357 0.242648 0.212322 0.239357 0.242648 1.000000
0.091402 0.100000 0.080092 0.328938 0.270211 0.045166 0.328938 0.270211 0.045166 0.328938 0.270211 0.045166 0.328938 0.270211 0.045166 0.328938 0.270211 0.045166 1.000000
0.099844 0.100000 0.103915 0.457577 0.436950 0.509095 0.457577 0.436950 0.509095 0.457577 0.436950 0.509095 0.457577 0.436950 0.509095 0.457577 0.436950 0.509095 1.000000
0.091743 0.100000 0.091088 0.093038 0.091722 0.107999 0.093038 0.091722 0.107999 0.093038 0.091722 0.107999 0.093038 0.091722 0.107999 0.093038 0.091722 0.107999 1.000000
0.089502 0.100000 0.073873 0.213440 0.277748 0.254542 0.213440 0.277748 0.254542 0.213440 0.277748 0.254542 0.213440 0.277748 0.254542 0.213440 0.277748 0.254542 1.000000
0.116417 0.100000 0.118637 0.145008 0.206816 0.224441 0.145008 0.206816 0.224441 0.145008 0.206816 0.224441 0.145008 0.206816 0.224441 0.145008 0.206816 0.224441 1.000000
0.095925 0.100000 0.074176 0.398006 0.392091 0.479899 0.398006 0.392091 0.479899 0.398006 0.392091 0.479899 0.398006 0.392091 0.479899 0.398006 0.392091 0.479899 1.000000
0.093111 0.100000 0.054084 0.088654 0.083509 0.120450 0.088654 0.083509 0.120450 0.088654 0.083509 0.120450 0.088654 0.083509 0.120450 0.088654 0.083509 0.120450 1.000000
0.080918 0.100000 0.072851 0.130164 0.153258 0.203619 0.130164 0.153258 0.203619 0.130164 0.153258 0.203619 0.130164 0.153258 0.203619 0.130164 0.153258 0.203619 1.000000
0.111708 0.100000 0.152473 0.364078 0.304701 0.369083 0.364078 0.304701 0.369083 0.364078 0.304701 0.369083 0.364078 0.304701 0.369083 0.364078 0.304701 0.369083 1.000000
0.082771 0.100000 0.145529 0.127197 0.123906 0.243847 0.127197 0.123906 0.243847 0.127197 0.123906 0.243847 0.127197 0.123906 0.243847 0.127197 0.123906 0.243847 1.000000
0.110453 0.100000 0.070441 0.142960 0.166527 0.275309 0.142960 0.166527 0.275309 0.142960 0.166527 0.275309 0.142960 0.166527 0.275309 0.142960 0.166527 0.275309 1.000000
0.085778 0.100000 0.135064 0.337935 0.353934 0.169784 0.337935 0.353934 0.169784 0.337935 0.353934 0.169784 0.337935 0.353934 0.169784 0.337935 0.353934 0.169784 1.000000
0.088154 0.100000 0.092199 0.557692 0.567618 0.532854 0.557692 0.567618 0.532854 0.557692 0.567618 0.532854 0.557692 0.567618 0.532854 0.557692 0.567618 0.532854 1.000000
0.090693 0.100000 0.107199 0.284731 0.303762 0.512146 0.284731 0.303762 0.512146 0.284731 0.303762 0.512146 0.284731 0.303762 0.512146 0.284731 0.303762 0.512146 1.000000
0.095458 0.100000 0.090986 0.070102 0.073839 0.102286 0.070102 0.073839 0.102286 0.070102 0.073839 0.102286 0.070102 0.073839 0.102286 0.070102 0.073839 0.102286 1.000000
0.176088 0.100000 0.152712 0.230667 0.246978 0.394228 0.230667 0.246978 0.394228 0.230667 0.246978 0.394228 0.230667 0.246978 0.394228 0.230667 0.246978 0.394228 1.000000
0.131908 0.100000 0.072446 0.452650 0.517697 0.360961 0.452650 0.517697 0.360961 0.452650 0.517697 0.360961 0.452650 0.517697 0.360961 0.452650 0.517697 0.360961 1.000000
0.138535 0.100000 0.141492 0.505572 0.596571 0.686815 0.505572 0.596571 0.686815 0.505572 0.596571 0.686815 0.505572 0.596571 0.686815 0.505572 0.596571 0.686815 1.000000
0.101808 0.100000 0.116861 0.302600 0.285943 0.317689 0.302600 0.285943 0.317689 0.302600 0.285943 0.317689 0.302600 0.285943 0.317689 0.302600 0.285943 0.317689 1.000000
0.096216 0.100000 0.148640 0.303536 0.353234 0.230851 0.303536 0.353234 0.230851 0.303536 0.353234 0.230851 0.303536 0.353234 0.230851 0.303536 0.353234 0.230851 1.000000
0.103745 0.100000 0.137256 0.272260 0.240946 0.525443 0.272260 0.240946 0.525443 0.272260 0.240946 0.525443 0.272260 0.240946 0.525443 0.272260 0.240946 0.525443 1.000000
0.094824 0.100000 0.091448 0.266363 0.327036 0.301996 0.266363 0.327036 0.301996 0.266363 0.327036 0.301996 0.266363 0.327036 0.301996 0.266363 0.327036 0.301996 1.000000
0.080960 0.100000 0.208651 0.606844 0.642670 0.370247 0.606844 0.642670 0.370247 0.606844 0.642670 0.370247 0.606844 0.642670 0.370247 0.606844 0.642670 0.370247 1.000000
0.124005 0.100000 0.074392 0.611914 0.705615 0.443802 0.611914 0.705615 0.443802 0.611914 0.705615 0.443802 0.611914 0.705615 0.443802 0.611914 0.705615 0.443802 1.000000
0.104491 0.100000 0.069084 0.459752 0.368654 0.355283 0.459752 0.368654 0.355283 0.459752 0.368654 0.355283 0.459752 0.368654 0.355283 0.459752 0.368654 0.355283 1.000000
0.098333 0.100000 0.089913 0.127578 0.194602 0.244957 0.127578 0.194602 0.244957 0.127578 0.194602 0.244957 0.127578 0.194602 0.244957 0.127578 0.194602 0.244957 1.000000
0.075266 0.100000 0.087701 0.366868 0.376893 0.387276 0.366868 0.376893 0.387276 0.366868 0.376893 0.387276 0.366868 0.376893 0.387276 0.366868 0.376893 0.387276 1.000000
0.097106 0.100000 0.107609 0.441130 0.420664 0.408514 0.441130 0.420664 0.408514 0.441130 0.420664 0.408514 0.441130 0.420664 0.408514 0.441130 0.420664 0.408514 1.000000
0.096024 0.100000 0.066174 0.218042 0.247229 0.217078 0.218042 0.247229 0.217078 0.218042 0.247229 0.217078 0.218042 0.247229 0.217078 0.218042 0.247229 0.217078 1.000000
0.107630 0.100000 0.103440 0.188725 0.171452 0.097211 0.188725 0.171452 0.097211 0.188725 0.171452 0.097211 0.188725 0.171452 0.097211 0.188725 0.171452 0.097211 1.000000
0.103650 0.100000 0.068780 0.315783 0.279827 0.150508 0.315783 0.279827 0.150508 0.315783 0.279827 0.150508 0.315783 0.279827 0.150508 0.315783 0.279827 0.150508 1.000000
0.116002 0.100000 0.034998 0.400883 0.488293 0.306340 0.400883 0.488293 0.306340 0.400883 0.488293 0.306340 0.400883 0.488293 0.306340 0.400883 0.488293 0.306340 1.000000
0.100647 0.100000 0.124528 0.256203 0.276563 0.171159 0.256203 0.276563 0.171159 0.256203 0.276563 0.171159 0.256203 0.276563 0.171159 0.256203 0.276563 0.171159 1.000000
0.088617 0.100000 0.127412 0.251141 0.302028 0.316855 0.251141 0.302028 0.316855 0.251141 0.302028 0.316855 0.251141 0.302028 0.316855 0.251141 0.302028 0.316855 1.000000
0.097954 0.100000 0.110285 0.287178 0.326721 0.260522 0.287178 0.326721 0.260522 0.287178 0.326721 0.260522 0.287178 0.326721 0.260522 0.287178 0.326721 0.260522 1.000000
0.091194 0.100000 0.115943 0.411126 0.433510 0.457632 0.411126 0.433510 0.457632 0.411126 0.433510 0.457632 0.411126 0.433510 0.457632 0.411126 0.433510 0.457632 1.000000
0.079930 0.100000 0.132610 0.237801 0.216219 0.101030 0.237801 0.216219 0.101030 0.237801 0.216219 0.101030 0.237801 0.216219 0.101030 0.237801 0.216219 0.101030 1.000000
0.092264 0.100000 0.066246 0.377908 0.395318 0.284508 0.377908 0.395318 0.284508 0.377908 0.395318 0.284508 0.377908 0.395318 0.284508 0.377908 0.395318 0.284508 1.000000
0.120892 0.100000 0.046728 0.466336 0.556381 0.271879 0.466336 0.556381 0.271879 0.466336 0.556381 0.271879 0.466336 0.556381 0.271879 0.466336 0.556381 0.271879 1.000000
0.107358 0.100000 0.091944 0.558035 0.558156 0.285090 0.558035 0.558156 0.285090 0.558035 0.558156 0.285090 0.558035 0.558156 0.285090 0.558035 0.558156 0.285090 1.000000
0.092535 0.100000 0.155151 0.362944 0.404645 0.601444 0.362944 0.404645 0.601444 0.362944 0.404645 0.601444 0.362944 0.404645 0.601444 0.362944 0.404645 0.601444 1.000000
0.092509 0.100000 0.102830 0.583134 0.612871 0.265716 0.583134 0.612871 0.265716 0.583134 0.612871 0.265716 0.583134 0.612871 0.265716 0.583134 0.612871 0.265716 1.000000
0.160825 0.100000 0.306683 0.507740 0.486893 0.425430 0.507740 0.486893 0.425430 0.507740 0.486893 0.425430 0.507740 0.486893 0.425430 0.507740 0.486893 0.425430 1.000000
0.099987 0.100000 0.049468 0.463497 0.450550 0.428054 0.463497 0.450550 0.428054 0.463497 0.450550 0.428054 0.463497 0.450550 0.428054 0.463497 0.450550 0.428054 1.000000
0.073994 0.100000 0.097120 0.102748 0.136623 0.251447 0.102748 0.136623 0.251447 0.102748 0.136623 0.251447 0.102748 0.136623 0.251447 0.102748 0.136623 0.251447 1.000000
0.110369 0.100000 0.047483 0.244852 0.227678 0.031826 0.244852 0.227678 0.031826 0.244852 0.227678 0.031826 0.244852 0.227678 0.031826 0.244852 0.227678 0.031826 1.000000
0.113238 0.100000 0.017332 0.285864 0.349087 0.263047 0.285864 0.349087 0.263047 0.285864 0.349087 0.263047 0.285864 0.349087 0.263047 0.285864 0.349087 0.263047 1.000000
0.095039 0.100000 0.076093 0.167196 0.137238 0.214857 0.167196 0.137238 0.214857 0.167196 0.137238 0.214857 0.167196 0.137238 0.214857 0.167196 0.137238 0.214857 1.000000
0.087026 0.100000 0.253640 0.116995 0.135911 0.122508 0.116995 0.135911 0.122508 0.116995 0.135911 0.122508 0.116995 0.135911 0.122508 0.116995 0.135911 0.122508 1.000000
0.126548 0.100000 0.085709 0.282639 0.329791 0.197169 0.282639 0.329791 0.197169 0.282639 0.329791 0.197169 0.282639 0.329791 0.197169 0.282639 0.329791 0.197169 1.000000
0.100919 0.100000 0.064088 0.412546 0.392690 0.151288 0.412546 0.392690 0.151288 0.412546 0.392690 0.151288 0.412546 0.392690 0.151288 0.412546 0.392690 0.151288 1.000000
0.100591 0.100000 0.079645 0.129996 0.095870 0.137840 0.129996 0.095870 0.137840 0.129996 0.095870 0.137840 0.129996 0.095870 0.137840 0.129996 0.095870 0.137840 1.000000
0.078182 0.100000 0.032467 0.493825 0.535147 0.427166 0.493825 0.535147 0.427166 0.493825 0.535147 0.427166 0.493825 0.535147 0.427166 0.493825 0.535147 0.427166 1.000000
0.090172 0.100000 0.112975 0.320269 0.354548 0.169538 0.320269 0.354548 0.169538 0.320269 0.354548 0.169538 0.320269 0.354548 0.169538 0.320269 0.354548 0.169538 1.000000
0.111734 0.100000 0.152141 0.542061 0.525155 0.507139 0.542061 0.525155 0.507139 0.542061 0.525155 0.507139 0.542061 0.525155 0.507139 0.542061 0.525155 0.507139 1.000000
0.089083 0.100000 0.103154 0.255102 0.243089 0.263870 0.255102 0.243089 0.263870 0.255102 0.243089 0.263870 0.255102 0.243089 0.263870 0.255102 0.243089 0.263870 1.000000
0.086732 0.100000 0.080871 0.881693 0.905832 1.007902 0.881693 0.905832 1.007902 0.881693 0.905832 1.007902 0.881693 0.905832 1.007902 0.881693 0.905832 1.007902 1.000000
0.124592 0.100000 0.123617 0.278865 0.307996 0.332199 0.278865 0.307996 0.332199 0.278865 0.307996 0.332199 0.278865 0.307996 0.332199 0.278865 0.307996 0.332199 1.000000
0.094111 0.100000 0.088789 0.128144 0.153212 0.156715 0.128144 0.153212 0.156715 0.128144 0.153212 0.156715 0.128144 0.153212 0.156715 0.128144 0.153212 0.156715 1.000000
0.099154 0.100000 0.026668 0.340130 0.365449 0.329695 0.340130 0.365449 0.329695 0.340130 0.365449 0.329695 0.340130 0.365449 0.329695 0.340130 0.365449 0.329695 1.000000
